Momentum,gas [m3],elektriciteit [kwh],weekDay,T,FH,U,N,Q
2011-12-25 21:00:00,34.0,109.70634999999928,6,109.0,100.0,0.87,8.0,0.0
2011-12-25 22:00:00,38.0,173.4108999999994,6,111.0,90.0,0.87,8.0,0.0
2011-12-25 23:00:00,43.0,162.34140000000178,6,111.0,90.0,0.89,8.0,0.0
2011-12-26 00:00:00,43.0,145.3991500000003,0,111.0,90.0,0.91,8.0,0.0
2011-12-26 01:00:00,43.0,110.25560000000068,0,111.0,80.0,0.92,8.0,0.0
2011-12-26 02:00:00,55.0,163.71875000000063,0,112.0,80.0,0.9,8.0,0.0
2011-12-26 03:00:00,37.0,172.05044999999637,0,111.0,90.0,0.91,8.0,0.0
2011-12-26 04:00:00,45.0,201.84514999999882,0,109.0,80.0,0.92,8.0,0.0
2011-12-26 05:00:00,97.0,205.64765000000062,0,109.0,70.0,0.92,8.0,0.0
2011-12-26 06:00:00,70.0,205.47864999999848,0,113.0,70.0,0.9,8.0,4.0
2011-12-26 07:00:00,63.0,199.65660000000003,0,116.0,80.0,0.89,8.0,20.0
2011-12-26 08:00:00,62.0,189.65180000000325,0,125.0,80.0,0.85,6.0,56.0
2011-12-26 09:00:00,66.0,190.04894999999908,0,129.0,90.0,0.81,1.0,70.0
2011-12-26 10:00:00,69.0,190.6911500000015,0,124.0,90.0,0.84,7.0,56.0
2011-12-26 11:00:00,62.0,189.89684999999818,0,124.0,80.0,0.82,7.0,35.0
2011-12-26 12:00:00,65.0,191.46854999999908,0,116.0,80.0,0.89,8.0,19.0
2011-12-26 13:00:00,64.0,190.0912000000003,0,116.0,80.0,0.88,8.0,2.0
2011-12-26 14:00:00,66.0,204.43929999999938,0,114.0,70.0,0.89,8.0,0.0
2011-12-26 15:00:00,71.0,204.3632500000012,0,110.0,60.0,0.91,8.0,0.0
2011-12-26 16:00:00,72.0,204.76884999999942,0,109.0,60.0,0.92,8.0,0.0
2011-12-26 17:00:00,69.0,195.54990000000183,0,108.0,70.0,0.9,8.0,0.0
2011-12-26 18:00:00,71.0,122.92215000000046,0,108.0,80.0,0.9,8.0,0.0
2011-12-26 19:00:00,53.0,119.38159999999992,0,105.0,80.0,0.87,8.0,0.0
2011-12-26 20:00:00,34.0,119.4745499999992,0,107.0,80.0,0.84,8.0,0.0
2011-12-26 21:00:00,33.0,111.68365000000013,0,106.0,80.0,0.82,8.0,0.0
2011-12-26 22:00:00,38.0,162.7638999999985,0,98.0,70.0,0.86,8.0,0.0
2011-12-26 23:00:00,44.0,161.14149999999853,0,97.0,70.0,0.8,8.0,0.0
2011-12-27 00:00:00,48.0,147.41024999999783,1,96.0,90.0,0.79,8.0,0.0
2011-12-27 01:00:00,69.0,112.13149999999996,1,92.0,80.0,0.79,8.0,0.0
2011-12-27 02:00:00,45.0,163.5835500000009,1,93.0,70.0,0.79,8.0,0.0
2011-12-27 03:00:00,51.0,176.4951499999979,1,94.0,70.0,0.77,8.0,0.0
2011-12-27 04:00:00,57.0,219.52255000000213,1,93.0,60.0,0.77,8.0,0.0
2011-12-27 05:00:00,87.0,281.48639999999733,1,94.0,50.0,0.78,8.0,0.0
2011-12-27 06:00:00,73.0,308.20529999999826,1,94.0,50.0,0.79,8.0,3.0
2011-12-27 07:00:00,73.0,321.71685000000093,1,100.0,50.0,0.75,8.0,15.0
2011-12-27 08:00:00,80.0,308.3912000000015,1,99.0,50.0,0.8,8.0,24.0
2011-12-27 09:00:00,80.0,304.53799999999785,1,96.0,50.0,0.83,8.0,27.0
2011-12-27 10:00:00,75.0,299.78909999999814,1,98.0,50.0,0.82,8.0,25.0
2011-12-27 11:00:00,69.0,304.35209999999995,1,93.0,40.0,0.83,8.0,14.0
2011-12-27 12:00:00,78.0,303.4141499999982,1,90.0,40.0,0.85,8.0,8.0
2011-12-27 13:00:00,72.0,298.70750000000237,1,87.0,40.0,0.85,8.0,2.0
2011-12-27 14:00:00,74.0,305.74635,1,85.0,40.0,0.87,8.0,0.0
2011-12-27 15:00:00,73.0,287.36760000000186,1,82.0,40.0,0.89,8.0,0.0
2011-12-27 16:00:00,81.0,263.5386,1,81.0,40.0,0.88,8.0,0.0
2011-12-27 17:00:00,79.0,210.7429999999979,1,80.0,40.0,0.88,8.0,0.0
2011-12-27 18:00:00,75.0,208.93470000000087,1,78.0,40.0,0.89,8.0,0.0
2011-12-27 19:00:00,81.0,200.35795000000118,1,76.0,50.0,0.89,8.0,0.0
2011-12-27 20:00:00,82.0,127.24854999999941,1,76.0,50.0,0.89,8.0,0.0
2011-12-27 21:00:00,53.0,115.02139999999979,1,74.0,50.0,0.88,8.0,0.0
2011-12-27 22:00:00,42.0,166.26220000000126,1,71.0,50.0,0.88,8.0,0.0
2011-12-27 23:00:00,47.0,165.05385000000092,1,66.0,70.0,0.83,8.0,0.0
2011-12-28 00:00:00,53.0,145.86389999999875,2,67.0,70.0,0.85,8.0,0.0
2011-12-28 01:00:00,58.0,115.30870000000056,2,64.0,70.0,0.87,8.0,0.0
2011-12-28 02:00:00,71.0,166.5157000000003,2,64.0,80.0,0.88,8.0,0.0
2011-12-28 03:00:00,55.0,178.50624999999852,2,63.0,90.0,0.9,8.0,0.0
2011-12-28 04:00:00,62.0,226.3755,2,64.0,90.0,0.91,8.0,0.0
2011-12-28 05:00:00,94.0,286.4212000000003,2,64.0,90.0,0.87,8.0,0.0
2011-12-28 06:00:00,113.0,305.2731499999988,2,60.0,100.0,0.88,8.0,4.0
2011-12-28 07:00:00,95.0,301.5551500000003,2,61.0,90.0,0.88,8.0,12.0
2011-12-28 08:00:00,86.0,295.91899999999873,2,60.0,90.0,0.92,8.0,9.0
2011-12-28 09:00:00,88.0,297.86250000000086,2,60.0,90.0,0.94,8.0,12.0
2011-12-28 10:00:00,93.0,296.72174999999817,2,67.0,90.0,0.92,8.0,12.0
2011-12-28 11:00:00,95.0,295.60634999999814,2,72.0,90.0,0.91,8.0,7.0
2011-12-28 12:00:00,87.0,296.679499999997,2,74.0,90.0,0.91,8.0,5.0
2011-12-28 13:00:00,94.0,304.62249999999943,2,74.0,90.0,0.91,7.0,1.0
2011-12-28 14:00:00,81.0,299.41729999999967,2,80.0,90.0,0.9,8.0,0.0
2011-12-28 15:00:00,87.0,288.85479999999944,2,79.0,80.0,0.91,8.0,0.0
2011-12-28 16:00:00,81.0,265.06804999999883,2,79.0,80.0,0.91,8.0,0.0
2011-12-28 17:00:00,81.0,200.44245000000183,2,77.0,90.0,0.69,1.0,0.0
2011-12-28 18:00:00,87.0,127.77244999999971,2,76.0,100.0,0.7,0.0,0.0
2011-12-28 19:00:00,54.0,123.16719999999849,2,73.0,100.0,0.73,1.0,0.0
2011-12-28 20:00:00,37.0,123.6150500000024,2,72.0,100.0,0.73,6.0,0.0
2011-12-28 21:00:00,37.0,117.1846000000003,2,73.0,110.0,0.73,2.0,0.0
2011-12-28 22:00:00,61.0,169.76895000000093,2,77.0,100.0,0.7,8.0,0.0
2011-12-28 23:00:00,55.0,166.71004999999968,2,73.0,120.0,0.72,6.0,0.0
2011-12-29 00:00:00,68.0,149.903000000002,3,73.0,120.0,0.7,8.0,0.0
2011-12-29 01:00:00,54.0,114.39610000000069,3,68.0,120.0,0.72,2.0,0.0
2011-12-29 02:00:00,59.0,166.81144999999697,3,70.0,110.0,0.72,7.0,0.0
2011-12-29 03:00:00,58.0,177.72040000000126,3,68.0,120.0,0.72,8.0,0.0
2011-12-29 04:00:00,61.0,223.6799499999985,3,71.0,110.0,0.71,7.0,0.0
2011-12-29 05:00:00,88.0,279.0359000000024,3,69.0,100.0,0.7,8.0,0.0
2011-12-29 06:00:00,94.0,299.2651999999997,3,73.0,100.0,0.71,6.0,8.0
2011-12-29 07:00:00,93.0,303.35500000000116,3,77.0,90.0,0.72,7.0,24.0
2011-12-29 08:00:00,90.0,303.9042499999997,3,62.0,100.0,0.9,8.0,12.0
2011-12-29 09:00:00,85.0,304.3858999999997,3,66.0,90.0,0.92,8.0,10.0
2011-12-29 10:00:00,80.0,298.4202,3,75.0,90.0,0.82,8.0,13.0
2011-12-29 11:00:00,94.0,296.3922,3,78.0,100.0,0.78,8.0,14.0
2011-12-29 12:00:00,93.0,293.502299999999,3,79.0,100.0,0.8,8.0,6.0
2011-12-29 13:00:00,81.0,295.74155000000235,3,80.0,90.0,0.81,8.0,1.0
2011-12-29 14:00:00,87.0,296.27390000000236,3,81.0,110.0,0.83,8.0,0.0
2011-12-29 15:00:00,80.0,281.3005000000003,3,62.0,120.0,0.88,8.0,0.0
2011-12-29 16:00:00,79.0,262.05985000000123,3,78.0,80.0,0.82,8.0,0.0
2011-12-29 17:00:00,87.0,207.43905000000274,3,49.0,90.0,0.91,8.0,0.0
2011-12-29 18:00:00,87.0,205.53779999999912,3,70.0,110.0,0.77,6.0,0.0
2011-12-29 19:00:00,87.0,199.26790000000025,3,65.0,130.0,0.71,6.0,0.0
2011-12-29 20:00:00,93.0,126.6401499999985,3,66.0,130.0,0.7,2.0,0.0
2011-12-29 21:00:00,58.0,115.98469999999969,3,61.0,120.0,0.7,7.0,0.0
2011-12-29 22:00:00,38.0,166.25375000000062,3,39.0,110.0,0.84,8.0,0.0
2011-12-29 23:00:00,53.0,165.02849999999995,3,45.0,110.0,0.84,8.0,0.0
2011-12-30 00:00:00,64.0,154.10265,4,45.0,110.0,0.83,6.0,0.0
2011-12-30 01:00:00,89.0,119.03514999999945,4,51.0,100.0,0.79,3.0,0.0
2011-12-30 02:00:00,58.0,165.2735500000021,4,58.0,120.0,0.78,4.0,0.0
2011-12-30 03:00:00,60.0,178.83579999999938,4,50.0,110.0,0.89,5.0,0.0
2011-12-30 04:00:00,71.0,229.4512999999997,4,54.0,100.0,0.89,7.0,0.0
2011-12-30 05:00:00,118.0,272.4702499999979,4,55.0,90.0,0.86,6.0,0.0
2011-12-30 06:00:00,105.0,288.28019999999736,4,60.0,80.0,0.84,8.0,13.0
2011-12-30 07:00:00,94.0,284.47769999999906,4,66.0,80.0,0.79,3.0,40.0
2011-12-30 08:00:00,94.0,291.1278499999996,4,70.0,70.0,0.8,7.0,55.0
2011-12-30 09:00:00,94.0,291.5587999999978,4,66.0,70.0,0.81,1.0,53.0
2011-12-30 10:00:00,86.0,287.83235000000155,4,67.0,60.0,0.74,7.0,42.0
2011-12-30 11:00:00,81.0,296.4091000000003,4,66.0,50.0,0.77,1.0,21.0
2011-12-30 12:00:00,81.0,281.7145499999998,4,57.0,60.0,0.81,3.0,20.0
2011-12-30 13:00:00,87.0,276.54315000000184,4,48.0,50.0,0.88,8.0,2.0
2011-12-30 14:00:00,87.0,280.94559999999944,4,46.0,50.0,0.9,6.0,0.0
2011-12-30 15:00:00,88.0,276.2643000000009,4,46.0,40.0,0.87,6.0,0.0
2011-12-30 16:00:00,94.0,255.78150000000267,4,48.0,50.0,0.87,8.0,0.0
2011-12-30 17:00:00,94.0,196.8596499999985,4,41.0,30.0,0.95,7.0,0.0
2011-12-30 18:00:00,94.0,125.88810000000143,4,34.0,30.0,0.92,8.0,0.0
2011-12-30 19:00:00,68.0,121.90814999999901,4,39.0,40.0,0.91,8.0,0.0
2011-12-30 20:00:00,38.0,121.84054999999908,4,43.0,50.0,0.89,7.0,0.0
2011-12-30 21:00:00,42.0,110.54289999999986,4,39.0,50.0,0.94,8.0,0.0
2011-12-30 22:00:00,71.0,108.86979999999984,4,39.0,40.0,0.97,8.0,0.0
2011-12-30 23:00:00,51.0,108.93740000000004,4,41.0,50.0,0.98,8.0,0.0
2011-12-31 00:00:00,54.0,108.81910000000013,5,40.0,60.0,0.98,8.0,0.0
2011-12-31 01:00:00,57.0,108.3796999999999,5,41.0,60.0,0.98,8.0,0.0
2011-12-31 02:00:00,55.0,108.58250000000004,5,42.0,60.0,0.98,8.0,0.0
2011-12-31 03:00:00,55.0,108.21070000000003,5,44.0,60.0,0.98,8.0,0.0
2011-12-31 04:00:00,55.0,160.83730000000054,5,47.0,50.0,0.98,8.0,0.0
2011-12-31 05:00:00,74.0,187.70830000000117,5,52.0,40.0,0.98,8.0,0.0
2011-12-31 06:00:00,125.0,185.45215000000118,5,95.0,30.0,0.98,8.0,3.0
2011-12-31 07:00:00,95.0,183.59315000000058,5,104.0,70.0,0.96,8.0,11.0
2011-12-31 08:00:00,94.0,182.62140000000088,5,101.0,70.0,0.98,8.0,14.0
2011-12-31 09:00:00,93.0,182.2158000000009,5,106.0,70.0,0.95,8.0,22.0
2011-12-31 10:00:00,82.0,181.21025000000333,5,106.0,70.0,0.95,8.0,17.0
2011-12-31 11:00:00,64.0,181.37080000000125,5,106.0,70.0,0.94,8.0,23.0
2011-12-31 12:00:00,67.0,182.62139999999818,5,102.0,70.0,0.95,8.0,16.0
2011-12-31 13:00:00,65.0,182.1819999999985,5,99.0,60.0,0.95,8.0,2.0
2011-12-31 14:00:00,71.0,181.10039999999734,5,98.0,60.0,0.96,8.0,0.0
2011-12-31 15:00:00,70.0,181.8017500000003,5,104.0,60.0,0.94,8.0,0.0
2011-12-31 16:00:00,72.0,137.7772500000004,5,108.0,60.0,0.93,8.0,0.0
2011-12-31 17:00:00,69.0,104.94899999999993,5,112.0,60.0,0.92,8.0,0.0
2011-12-31 18:00:00,48.0,103.63080000000014,5,109.0,70.0,0.91,8.0,0.0
2011-12-31 19:00:00,36.0,102.0337499999999,5,103.0,60.0,0.92,3.0,0.0
2011-12-31 20:00:00,34.0,103.54630000000004,5,100.0,50.0,0.95,8.0,0.0
2011-12-31 21:00:00,35.0,103.28435000000007,5,101.0,50.0,0.97,8.0,0.0
2011-12-31 22:00:00,39.0,104.56875000000021,5,102.0,60.0,0.98,8.0,0.0
2011-12-31 23:00:00,52.0,103.32659999999993,5,106.0,60.0,0.97,7.0,0.0
2012-01-01 00:00:00,31.0,103.47870000000029,6,111.0,70.0,0.96,8.0,0.0
2012-01-01 01:00:00,35.0,103.6054500000002,6,109.0,90.0,0.98,8.0,0.0
2012-01-01 02:00:00,38.0,102.38020000000022,6,112.0,90.0,0.97,8.0,0.0
2012-01-01 03:00:00,34.0,104.01105000000008,6,115.0,90.0,0.95,8.0,0.0
2012-01-01 04:00:00,52.0,103.73220000000008,6,112.0,90.0,0.96,8.0,0.0
2012-01-01 05:00:00,38.0,105.72639999999987,6,109.0,90.0,0.97,8.0,0.0
2012-01-01 06:00:00,52.0,105.39685000000004,6,112.0,80.0,0.94,6.0,8.0
2012-01-01 07:00:00,37.0,103.85050000000014,6,112.0,70.0,0.94,8.0,17.0
2012-01-01 08:00:00,40.0,103.81670000000015,6,115.0,60.0,0.95,7.0,28.0
2012-01-01 09:00:00,44.0,103.9350000000004,6,118.0,80.0,0.94,8.0,15.0
2012-01-01 10:00:00,43.0,103.14070000000002,6,120.0,90.0,0.92,8.0,16.0
2012-01-01 11:00:00,37.0,103.20830000000008,6,122.0,90.0,0.91,8.0,14.0
2012-01-01 12:00:00,43.0,103.38575000000021,6,118.0,70.0,0.94,8.0,6.0
2012-01-01 13:00:00,44.0,104.40820000000002,6,116.0,50.0,0.98,8.0,1.0
2012-01-01 14:00:00,38.0,103.55475000000031,6,121.0,50.0,0.98,8.0,0.0
2012-01-01 15:00:00,40.0,104.37439999999997,6,124.0,80.0,0.97,8.0,0.0
2012-01-01 16:00:00,48.0,104.56030000000004,6,125.0,90.0,0.96,8.0,0.0
2012-01-01 17:00:00,38.0,103.43644999999998,6,126.0,110.0,0.95,8.0,0.0
2012-01-01 18:00:00,41.0,101.97460000000014,6,108.0,80.0,0.96,8.0,0.0
2012-01-01 19:00:00,35.0,103.19140000000004,6,101.0,80.0,0.95,8.0,0.0
2012-01-01 20:00:00,29.0,103.39419999999996,6,99.0,60.0,0.93,8.0,0.0
2012-01-01 21:00:00,36.0,102.92944999999986,6,100.0,80.0,0.93,8.0,0.0
2012-01-01 22:00:00,38.0,165.45945,6,100.0,80.0,0.95,8.0,0.0
2012-01-01 23:00:00,45.0,160.2289000000003,6,99.0,80.0,0.92,8.0,0.0
2012-01-02 00:00:00,46.0,152.5393999999979,0,93.0,70.0,0.92,8.0,0.0
2012-01-02 01:00:00,62.0,106.25030000000015,0,89.0,70.0,0.9,7.0,0.0
2012-01-02 02:00:00,42.0,158.89379999999883,0,84.0,60.0,0.9,8.0,0.0
2012-01-02 03:00:00,58.0,169.11829999999972,0,79.0,50.0,0.88,8.0,0.0
2012-01-02 04:00:00,59.0,227.62610000000058,0,78.0,50.0,0.89,8.0,0.0
2012-01-02 05:00:00,86.0,285.9733500000009,0,76.0,50.0,0.87,7.0,0.0
2012-01-02 06:00:00,93.0,333.02295000000186,0,77.0,50.0,0.87,7.0,9.0
2012-01-02 07:00:00,80.0,352.1622,0,76.0,40.0,0.91,7.0,26.0
2012-01-02 08:00:00,86.0,361.3895999999992,0,86.0,60.0,0.78,2.0,43.0
2012-01-02 09:00:00,87.0,363.5274499999988,0,84.0,70.0,0.83,7.0,43.0
2012-01-02 10:00:00,86.0,363.29930000000235,0,73.0,80.0,0.87,8.0,38.0
2012-01-02 11:00:00,76.0,360.2488499999982,0,76.0,80.0,0.81,7.0,34.0
2012-01-02 12:00:00,84.0,350.8355500000012,0,71.0,80.0,0.79,6.0,26.0
2012-01-02 13:00:00,80.0,350.04125000000056,0,64.0,70.0,0.81,3.0,4.0
2012-01-02 14:00:00,80.0,342.25035,0,62.0,70.0,0.77,1.0,0.0
2012-01-02 15:00:00,86.0,317.26369999999883,0,56.0,60.0,0.79,2.0,0.0
2012-01-02 16:00:00,94.0,290.81520000000273,0,62.0,70.0,0.77,1.0,0.0
2012-01-02 17:00:00,93.0,243.98529999999846,0,54.0,60.0,0.82,6.0,0.0
2012-01-02 18:00:00,94.0,133.11284999999816,0,53.0,50.0,0.88,8.0,0.0
2012-01-02 19:00:00,61.0,123.19255000000031,0,51.0,60.0,0.86,7.0,0.0
2012-01-02 20:00:00,39.0,124.69665000000002,0,51.0,60.0,0.86,1.0,0.0
2012-01-02 21:00:00,64.0,115.79880000000135,0,48.0,70.0,0.89,2.0,0.0
2012-01-02 22:00:00,57.0,166.62555000000063,0,48.0,70.0,0.9,6.0,0.0
2012-01-02 23:00:00,65.0,164.8426000000021,0,53.0,80.0,0.9,5.0,0.0
2012-01-03 00:00:00,75.0,158.6233999999991,1,54.0,80.0,0.9,4.0,0.0
2012-01-03 01:00:00,73.0,111.45549999999993,1,57.0,90.0,0.89,8.0,0.0
2012-01-03 02:00:00,63.0,162.6033500000006,1,60.0,100.0,0.87,8.0,0.0
2012-01-03 03:00:00,68.0,172.26169999999874,1,60.0,100.0,0.88,8.0,0.0
2012-01-03 04:00:00,75.0,223.46025000000088,1,59.0,120.0,0.92,8.0,0.0
2012-01-03 05:00:00,115.0,286.9366499999973,1,62.0,140.0,0.95,8.0,0.0
2012-01-03 06:00:00,112.0,341.3631000000001,1,77.0,160.0,0.91,8.0,1.0
2012-01-03 07:00:00,105.0,364.6682000000005,1,90.0,170.0,0.88,8.0,4.0
2012-01-03 08:00:00,100.0,357.96735000000086,1,95.0,170.0,0.89,8.0,11.0
2012-01-03 09:00:00,94.0,358.22085000000015,1,89.0,170.0,0.98,8.0,15.0
2012-01-03 10:00:00,74.0,366.11314999999877,1,94.0,170.0,0.97,8.0,11.0
2012-01-03 11:00:00,78.0,374.7068000000006,1,97.0,160.0,0.98,8.0,6.0
2012-01-03 12:00:00,81.0,369.5691999999994,1,72.0,110.0,0.94,8.0,2.0
2012-01-03 13:00:00,80.0,376.4390499999994,1,77.0,90.0,0.89,4.0,3.0
2012-01-03 14:00:00,79.0,364.86254999999915,1,82.0,120.0,0.85,1.0,0.0
2012-01-03 15:00:00,87.0,323.56739999999814,1,87.0,120.0,0.79,7.0,0.0
2012-01-03 16:00:00,85.0,293.7726999999967,1,81.0,140.0,0.75,8.0,0.0
2012-01-03 17:00:00,81.0,269.03955000000093,1,76.0,150.0,0.63,6.0,0.0
2012-01-03 18:00:00,86.0,249.0299500000004,1,70.0,130.0,0.67,2.0,0.0
2012-01-03 19:00:00,79.0,234.27624999999938,1,70.0,110.0,0.69,0.0,0.0
2012-01-03 20:00:00,87.0,135.85909999999916,1,70.0,110.0,0.69,0.0,0.0
2012-01-03 21:00:00,56.0,110.36544999999987,1,70.0,100.0,0.71,6.0,0.0
2012-01-03 22:00:00,45.0,160.4824000000003,1,72.0,100.0,0.71,5.0,0.0
2012-01-03 23:00:00,51.0,165.91574999999997,1,76.0,110.0,0.7,8.0,0.0
2012-01-04 00:00:00,83.0,153.91675000000066,2,69.0,110.0,0.78,8.0,0.0
2012-01-04 01:00:00,64.0,108.95430000000022,2,67.0,120.0,0.8,8.0,0.0
2012-01-04 02:00:00,55.0,160.87110000000058,2,64.0,130.0,0.79,8.0,0.0
2012-01-04 03:00:00,62.0,174.9910500000009,2,69.0,120.0,0.76,7.0,0.0
2012-01-04 04:00:00,66.0,232.86510000000087,2,64.0,120.0,0.78,4.0,0.0
2012-01-04 05:00:00,104.0,283.6580499999994,2,66.0,120.0,0.74,8.0,0.0
2012-01-04 06:00:00,103.0,332.76100000000025,2,69.0,110.0,0.75,8.0,5.0
2012-01-04 07:00:00,93.0,358.98135,2,74.0,120.0,0.73,5.0,23.0
2012-01-04 08:00:00,94.0,361.28819999999916,2,73.0,120.0,0.76,7.0,40.0
2012-01-04 09:00:00,94.0,364.59214999999875,2,76.0,120.0,0.74,8.0,65.0
2012-01-04 10:00:00,94.0,367.4482499999992,2,75.0,110.0,0.75,8.0,42.0
2012-01-04 11:00:00,80.0,365.0315499999994,2,76.0,110.0,0.75,7.0,33.0
2012-01-04 12:00:00,87.0,366.0117500000016,2,74.0,110.0,0.74,8.0,14.0
2012-01-04 13:00:00,87.0,360.49390000000125,2,75.0,100.0,0.73,8.0,2.0
2012-01-04 14:00:00,88.0,351.90869999999825,2,71.0,100.0,0.82,8.0,0.0
2012-01-04 15:00:00,87.0,316.14829999999785,2,66.0,100.0,0.86,8.0,0.0
2012-01-04 16:00:00,86.0,285.01005000000265,2,73.0,110.0,0.83,8.0,0.0
2012-01-04 17:00:00,93.0,243.92615000000148,2,72.0,130.0,0.9,8.0,0.0
2012-01-04 18:00:00,87.0,128.6343499999985,2,76.0,130.0,0.9,8.0,0.0
2012-01-04 19:00:00,55.0,119.97309999999912,2,82.0,150.0,0.87,8.0,0.0
2012-01-04 20:00:00,43.0,121.0800499999995,2,83.0,150.0,0.86,8.0,0.0
2012-01-04 21:00:00,40.0,112.2666999999997,2,86.0,150.0,0.83,8.0,0.0
2012-01-04 22:00:00,63.0,160.41480000000064,2,92.0,150.0,0.8,8.0,0.0
2012-01-04 23:00:00,51.0,160.9894000000003,2,91.0,150.0,0.81,8.0,0.0
2012-01-05 00:00:00,68.0,155.53914999999938,3,94.0,140.0,0.8,8.0,0.0
2012-01-05 01:00:00,58.0,110.73725000000002,3,101.0,150.0,0.77,8.0,0.0
2012-01-05 02:00:00,51.0,156.73905,3,81.0,150.0,0.8,8.0,0.0
2012-01-05 03:00:00,50.0,167.66489999999908,3,85.0,130.0,0.73,7.0,0.0
2012-01-05 04:00:00,56.0,228.8513499999994,3,85.0,130.0,0.76,1.0,0.0
2012-01-05 05:00:00,92.0,285.82125,3,90.0,130.0,0.71,8.0,0.0
2012-01-05 06:00:00,93.0,344.9036500000012,3,86.0,150.0,0.69,7.0,6.0
2012-01-05 07:00:00,93.0,380.8414999999988,3,82.0,150.0,0.67,8.0,14.0
2012-01-05 08:00:00,72.0,384.72004999999876,3,81.0,150.0,0.69,8.0,33.0
2012-01-05 09:00:00,78.0,387.4832000000016,3,80.0,150.0,0.69,8.0,19.0
2012-01-05 10:00:00,87.0,390.4322500000002,3,80.0,150.0,0.7,7.0,28.0
2012-01-05 11:00:00,80.0,390.10269999999673,3,83.0,140.0,0.7,8.0,39.0
2012-01-05 12:00:00,85.0,384.1623499999997,3,49.0,150.0,0.87,8.0,24.0
2012-01-05 13:00:00,80.0,364.3386499999997,3,60.0,120.0,0.85,7.0,2.0
2012-01-05 14:00:00,81.0,349.79619999999846,3,57.0,120.0,0.81,7.0,0.0
2012-01-05 15:00:00,93.0,324.77574999999865,3,57.0,130.0,0.7,6.0,0.0
2012-01-05 16:00:00,100.0,298.1413500000009,3,52.0,130.0,0.79,8.0,0.0
2012-01-05 17:00:00,94.0,279.8893500000009,3,46.0,140.0,0.79,8.0,0.0
2012-01-05 18:00:00,93.0,272.84204999999815,3,55.0,120.0,0.77,6.0,0.0
2012-01-05 19:00:00,94.0,241.95730000000026,3,44.0,120.0,0.86,8.0,0.0
2012-01-05 20:00:00,94.0,133.34944999999792,3,51.0,110.0,0.83,7.0,0.0
2012-01-05 21:00:00,67.0,111.88644999999971,3,57.0,120.0,0.76,6.0,0.0
2012-01-05 22:00:00,37.0,158.35299999999825,3,63.0,120.0,0.77,4.0,0.0
2012-01-05 23:00:00,52.0,164.4792499999988,3,65.0,120.0,0.75,6.0,0.0
2012-01-06 00:00:00,87.0,157.92205000000206,4,67.0,110.0,0.75,8.0,0.0
2012-01-06 01:00:00,71.0,116.46635000000006,4,72.0,110.0,0.74,6.0,0.0
2012-01-06 02:00:00,55.0,157.94740000000004,4,72.0,120.0,0.75,8.0,0.0
2012-01-06 03:00:00,61.0,170.6984499999985,4,72.0,120.0,0.78,5.0,0.0
2012-01-06 04:00:00,63.0,227.1275500000004,4,65.0,110.0,0.79,8.0,0.0
2012-01-06 05:00:00,94.0,278.95140000000265,4,71.0,110.0,0.77,6.0,1.0
2012-01-06 06:00:00,105.0,332.89620000000184,4,73.0,90.0,0.76,7.0,12.0
2012-01-06 07:00:00,94.0,355.59289999999976,4,79.0,90.0,0.77,1.0,39.0
2012-01-06 08:00:00,95.0,373.94630000000063,4,81.0,90.0,0.76,7.0,57.0
2012-01-06 09:00:00,94.0,376.79394999999937,4,79.0,90.0,0.77,8.0,30.0
2012-01-06 10:00:00,80.0,373.39705000000123,4,81.0,90.0,0.76,4.0,62.0
2012-01-06 11:00:00,81.0,372.07885000000124,4,76.0,80.0,0.78,8.0,30.0
2012-01-06 12:00:00,82.0,368.2679000000007,4,71.0,70.0,0.77,6.0,24.0
2012-01-06 13:00:00,80.0,355.6942999999997,4,64.0,60.0,0.79,4.0,3.0
2012-01-06 14:00:00,88.0,338.0506999999988,4,61.0,50.0,0.83,8.0,0.0
2012-01-06 15:00:00,88.0,313.8160999999988,4,56.0,60.0,0.8,8.0,0.0
2012-01-06 16:00:00,88.0,287.0042500000003,4,53.0,60.0,0.75,2.0,0.0
2012-01-06 17:00:00,83.0,240.8587999999988,4,52.0,50.0,0.76,0.0,0.0
2012-01-06 18:00:00,92.0,136.23934999999966,4,54.0,60.0,0.82,8.0,0.0
2012-01-06 19:00:00,64.0,127.5189499999988,4,57.0,50.0,0.86,8.0,0.0
2012-01-06 20:00:00,43.0,128.29635000000178,4,56.0,60.0,0.88,8.0,0.0
2012-01-06 21:00:00,51.0,119.49144999999884,4,61.0,70.0,0.91,8.0,0.0
2012-01-06 22:00:00,65.0,114.44680000000015,4,62.0,70.0,0.95,8.0,0.0
2012-01-06 23:00:00,54.0,114.30315000000029,4,78.0,80.0,0.93,8.0,0.0
2012-01-07 00:00:00,53.0,114.96225000000004,5,83.0,90.0,0.91,8.0,0.0
2012-01-07 01:00:00,53.0,114.07499999999996,5,85.0,90.0,0.94,8.0,0.0
2012-01-07 02:00:00,50.0,112.10615000000004,5,89.0,100.0,0.93,8.0,0.0
2012-01-07 03:00:00,47.0,111.04990000000014,5,92.0,100.0,0.9,8.0,0.0
2012-01-07 04:00:00,46.0,147.30039999999917,5,87.0,110.0,0.87,8.0,0.0
2012-01-07 05:00:00,69.0,196.41180000000003,5,80.0,100.0,0.87,7.0,0.0
